date,CO,year,month,day
2010-06-23,0.3035984852097251,2010,6,23
2010-06-24,0.30253787795928394,2010,6,24
2010-06-25,0.2815909096688935,2010,6,25
2010-06-26,0.2417045452378013,2010,6,26
2010-06-27,0.2494696971932144,2010,6,27
2010-06-28,0.2723030300980264,2010,6,28
2010-06-29,0.2681818180858637,2010,6,29
2010-06-30,0.3152651513051806,2010,6,30
2010-07-01,0.351602274021416,2010,7,1
2010-07-02,0.3926893937768358,2010,7,2
2010-07-03,0.24301893930092003,2010,7,3
2010-07-04,0.28113636334962916,2010,7,4
2010-07-05,0.28261363624849106,2010,7,5
2010-07-06,0.26628787872014625,2010,7,6
2010-07-07,0.32840909154126136,2010,7,7
2010-07-08,0.3254924239308545,2010,7,8
2010-07-09,0.286068181783864,2010,7,9
2010-07-10,0.3045462960653283,2010,7,10
2010-07-11,0.3037499990935127,2010,7,11
2010-07-12,0.28462499969949323,2010,7,12
2010-07-13,0.2734953707463487,2010,7,13
2010-07-14,0.24841666637609403,2010,7,14
2010-07-15,0.29058333312471707,2010,7,15
2010-07-16,0.3610416663189729,2010,7,16
2010-07-17,0.2616666673993071,2010,7,17
2010-07-18,0.2503333332637946,2010,7,18
2010-07-19,0.35116666549195846,2010,7,19
2010-07-20,0.2870000005389253,2010,7,20
2010-07-21,0.24433333358416953,2010,7,21
2010-07-22,0.24331818164298027,2010,7,22
2010-07-23,0.2449242425800273,2010,7,23
2010-07-24,0.21223484820714503,2010,7,24
2010-07-25,0.20128787887480223,2010,7,25
2010-07-26,0.22458333392260654,2010,7,26
2010-07-27,0.24568181801022906,2010,7,27
2010-07-28,0.35409090916315716,2010,7,28
2010-07-29,0.2706818181852048,2010,7,29
2010-07-30,0.24071969811550598,2010,7,30
2010-07-31,0.29276515058044233,2010,7,31
2010-08-01,0.2610227274849559,2010,8,1
2010-08-02,0.2783522726347049,2010,8,2
2010-08-03,0.22594696980421292,2010,8,3
2010-08-04,0.2309469696642323,2010,8,4
2010-08-05,0.21996212166480042,2010,8,5
2010-08-06,0.26628787905880896,2010,8,6
2010-08-07,0.28219696941475075,2010,8,7
2010-08-08,0.3194734840004733,2010,8,8
2010-08-09,0.2930303035924832,2010,8,9
2010-08-10,0.3292487376454202,2010,8,10
2010-08-11,0.3262962968606088,2010,8,11
2010-08-12,0.2873750002744297,2010,8,12
2010-08-13,0.19858333375304937,2010,8,13
2010-08-14,0.2064583336934447,2010,8,14
2010-08-15,0.21779166686659057,2010,8,15
2010-08-16,0.2161969698513999,2010,8,16
2010-08-17,0.2535606055435809,2010,8,17
2010-08-18,0.2998863640382434,2010,8,18
2010-08-19,0.296136364115007,2010,8,19
2010-08-20,0.3156060600709734,2010,8,20
2010-08-21,0.33632575850369356,2010,8,21
2010-08-22,0.23829545503990215,2010,8,22
2010-08-23,0.2220075759810932,2010,8,23
2010-08-24,0.2193939397958192,2010,8,24
2010-08-25,0.33704545473059017,2010,8,25
2010-08-26,0.367234848552581,2010,8,26
2010-08-27,0.23856060664084824,2010,8,27
2010-08-28,0.2523106057479075,2010,8,28
2010-08-29,0.22280302965505558,2010,8,29
2010-08-30,0.2946590915548079,2010,8,30
2010-08-31,0.3257954555253188,2010,8,31
2010-09-01,0.2859848491057302,2010,9,1
2010-09-02,0.30321969757928996,2010,9,2
2010-09-03,0.2899621223297083,2010,9,3
2010-09-04,0.35743181746678826,2010,9,4
2010-09-05,0.397333331592381,2010,9,5
2010-09-06,0.4030719703119812,2010,9,6
2010-09-07,0.23825757589304086,2010,9,7
2010-09-08,0.2514393941471071,2010,9,8
2010-09-09,0.3143560614888415,2010,9,9
2010-09-10,0.3867803029716015,2010,9,10
2010-09-11,0.4467803039446925,2010,9,11
2010-09-12,0.4273106043763233,2010,9,12
2010-09-13,0.32617424321219773,2010,9,13
2010-09-14,0.3682840908002673,2010,9,14
2010-09-15,0.4253787874723926,2010,9,15
2010-09-16,0.29456102722026534,2010,9,16
2010-09-17,0.27514394005252557,2010,9,17
2010-09-18,0.2416287875085166,2010,9,18
2010-09-19,0.283545454134318,2010,9,19
2010-09-20,0.3264999994217898,2010,9,20
2010-09-21,0.33787878772074526,2010,9,21
2010-09-22,0.38874999896594975,2010,9,22
2010-09-23,0.389962120941191,2010,9,23
2010-09-24,0.24227272702211686,2010,9,24
2010-09-25,0.22825757611655828,2010,9,25
2010-09-26,0.2523863639569644,2010,9,26
2010-09-27,0.3253787900462295,2010,9,27
2010-09-28,0.3957954549202413,2010,9,28
2010-09-29,0.40132575803859666,2010,9,29
2010-09-30,0.41833333338074613,2010,9,30
2010-10-01,0.4536590898465929,2010,10,1
2010-10-02,0.4471590888658256,2010,10,2
2010-10-03,0.28045454463272385,2010,10,3
2010-10-04,0.2641287882896987,2010,10,4
2010-10-05,0.41553030309803557,2010,10,5
2010-10-06,0.5409469698753321,2010,10,6
2010-10-07,0.3685606056542108,2010,10,7
2010-10-08,0.34156060669232496,2010,10,8
2010-10-09,0.277878788723187,2010,10,9
2010-10-10,0.25443181847081037,2010,10,10
2010-10-11,0.3514393953550043,2010,10,11
2010-10-12,0.2596969697624445,2010,10,12
2010-10-13,0.3798106061012456,2010,10,13
2010-10-14,0.413712121941375,2010,10,14
2010-10-15,0.39310606055413233,2010,10,15
2010-10-16,0.332500000681841,2010,10,16
2010-10-17,0.25867424233619013,2010,10,17
2010-10-18,0.4063257577292847,2010,10,18
2010-10-19,0.5694128782460184,2010,10,19
2010-10-20,0.7090151514858007,2010,10,20
2010-10-21,0.6215530283974878,2010,10,21
2010-10-22,0.649318179680091,2010,10,22
2010-10-23,0.5812878770697297,2010,10,23
2010-10-24,0.45707954556088554,2010,10,24
2010-10-25,0.27202651539083683,2010,10,25
2010-10-26,0.5481439404415361,2010,10,26
2010-10-27,0.6965909084361611,2010,10,27
2010-10-28,0.8156325748472503,2010,10,28
2010-10-29,0.5721628802630937,2010,10,29
2010-10-30,0.2635227276407408,2010,10,30
2010-10-31,0.24215909104907152,2010,10,31
2010-11-01,0.2584848493111856,2010,11,1
2010-11-02,0.4388371212577278,2010,11,2
2010-11-03,0.8107196955066739,2010,11,3
2010-11-04,0.6904621223608652,2010,11,4
2010-11-05,0.6205681812469707,2010,11,5
2010-11-06,0.5101893944383571,2010,11,6
2010-11-07,0.3333712127059698,2010,11,7
2010-11-08,0.27164393964816225,2010,11,8
2010-11-09,0.22932954594267138,2010,11,9
2010-11-10,0.31685606045930675,2010,11,10
2010-11-11,0.38382575677877123,2010,11,11
2010-11-12,0.6160227274804404,2010,11,12
2010-11-13,0.5220075747506184,2010,11,13
2010-11-14,0.34174242372991465,2010,11,14
2010-11-15,0.3061742426996881,2010,11,15
2010-11-16,0.45587121209863457,2010,11,16
2010-11-17,0.3311742419433413,2010,11,17
2010-11-18,0.3840795440994429,2010,11,18
2010-11-19,0.5115454552638711,2010,11,19
2010-11-20,0.2950378792981307,2010,11,20
2010-11-21,0.2773106061486584,2010,11,21
2010-11-22,0.34662878750400106,2010,11,22
2010-11-23,0.5231439362308293,2010,11,23
2010-11-24,0.5643749998600194,2010,11,24
2010-11-25,0.516143937719365,2010,11,25
2010-11-26,0.4231666650510195,2010,11,26
2010-11-27,0.4071590895905639,2010,11,27
2010-11-28,0.485946969721805,2010,11,28
2010-11-29,0.4900189387075829,2010,11,29
2010-11-30,0.4300568163282041,2010,11,30
2010-12-01,0.3208522718964201,2010,12,1
2010-12-02,0.38231060614978724,2010,12,2
2010-12-03,0.39761363596401433,2010,12,3
2010-12-04,0.5044318185272542,2010,12,4
2010-12-05,0.467424241882382,2010,12,5
2010-12-06,0.3805833329757055,2010,12,6
2010-12-07,0.3196704542095011,2010,12,7
2010-12-08,0.3102651511064985,2010,12,8
2010-12-09,0.48454545364912716,2010,12,9
2010-12-10,0.49916666627607564,2010,12,10
2010-12-11,0.5711363629071099,2010,12,11
2010-12-12,0.7663636358849931,2010,12,12
2010-12-13,0.9862121192343308,2010,12,13
2010-12-14,0.4931818182495507,2010,12,14
2010-12-15,0.3329545445740223,2010,12,15
2010-12-16,0.4457575749380119,2010,12,16
2010-12-17,0.6939772724766623,2010,12,17
2010-12-18,0.6468181802016316,2010,12,18
2010-12-19,0.3498106064895789,2010,12,19
2010-12-20,0.42712121101265604,2010,12,20
2010-12-21,0.4611363635031563,2010,12,21
2010-12-22,0.36056818141404423,2010,12,22
2010-12-23,0.36954545314339077,2010,12,23
2010-12-24,0.38390151580626314,2010,12,24
2010-12-25,0.45329545421356504,2010,12,25
2010-12-26,0.5064393927653631,2010,12,26
2010-12-27,0.6776515138194417,2010,12,27
2010-12-28,0.7115378783959331,2010,12,28
2010-12-29,0.74162878875028,2010,12,29
2010-12-30,0.6140909073027697,2010,12,30
2010-12-31,0.4376893926298979,2010,12,31
2011-01-01,0.3740909156361312,2011,1,1
2011-01-02,0.4487500075871746,2011,1,2
2011-01-03,0.5404166713977854,2011,1,3
2011-01-04,0.3687500062709053,2011,1,4
2011-01-05,0.38875000551342964,2011,1,5
2011-01-06,0.2945833415724337,2011,1,6
2011-01-07,0.30708334042380253,2011,1,7
2011-01-08,0.3137500077486038,2011,1,8
2011-01-09,0.33625000827014445,2011,1,9
2011-01-10,0.37375000764926275,2011,1,10
2011-01-11,0.31875000695387523,2011,1,11
2011-01-12,0.7500000028560558,2011,1,12
2011-01-13,0.8058333381389579,2011,1,13
2011-01-14,0.8087500063081583,2011,1,14
2011-01-15,0.6583333389212688,2011,1,15
2011-01-16,0.5225000073512395,2011,1,16
2011-01-17,0.7137500021606683,2011,1,17
2011-01-18,0.7754166680077712,2011,1,18
2011-01-19,0.6591666714598735,2011,1,19
2011-01-20,0.5120833383252223,2011,1,20
2011-01-21,0.33166667440285286,2011,1,21
2011-01-22,0.32833334133028985,2011,1,22
2011-01-23,0.3483333411936959,2011,1,23
2011-01-24,0.49625000599771735,2011,1,24
2011-01-25,0.6362500059728821,2011,1,25
2011-01-26,0.593935189637597,2011,1,26
2011-01-27,0.4975000047435363,2011,1,27
2011-01-28,0.3413888964112158,2011,1,28
2011-01-29,0.3275000079224507,2011,1,29
2011-01-30,0.3954166743283471,2011,1,30
2011-01-31,0.4337500070532163,2011,1,31
2011-02-01,0.4654166735087832,2011,2,1
2011-02-02,0.6075000040854017,2011,2,2
2011-02-03,0.7904166731983423,2011,2,3
2011-02-04,0.8395833354443312,2011,2,4
2011-02-05,0.6320833379402756,2011,2,5
2011-02-06,0.6700000037128726,2011,2,6
2011-02-07,0.717916673546036,2011,2,7
2011-02-08,0.6200000047683716,2011,2,8
2011-02-09,0.7337500053147474,2011,2,9
2011-02-10,0.6891666719069084,2011,2,10
2011-02-11,0.6625000065813462,2011,2,11
2011-02-12,0.4920833397656679,2011,2,12
2011-02-13,0.31541667555769287,2011,2,13
2011-02-14,0.29000000786036256,2011,2,14
2011-02-15,0.339861118103619,2011,2,15
2011-02-16,0.2921759333082095,2011,2,16
2011-02-17,0.30375000710288685,2011,2,17
2011-02-18,0.4183333410571019,2011,2,18
2011-02-19,0.3654166742538412,2011,2,19
2011-02-20,0.290000008046627,2011,2,20
2011-02-21,0.2816666743407647,2011,2,21
2011-02-22,0.30009259896835794,2011,2,22
2011-02-23,0.4745833409950137,2011,2,23
2011-02-24,0.4491666739461599,2011,2,24
2011-02-25,0.5323611162913342,2011,2,25
2011-02-26,0.5831018577019373,2011,2,26
2011-02-27,0.27875000691662233,2011,2,27
2011-02-28,0.27106482220330724,2011,2,28
2011-03-01,0.29333334024995567,2011,3,1
2011-03-02,0.3829166737695535,2011,3,2
2011-03-03,0.4204166733970245,2011,3,3
2011-03-04,0.40319445289809397,2011,3,4
2011-03-05,0.38291667432834703,2011,3,5
2011-03-06,0.42500000695387524,2011,3,6
2011-03-07,0.38666667379438874,2011,3,7
2011-03-08,0.33587963735270826,2011,3,8
2011-03-09,0.3092245447363153,2011,3,9
2011-03-10,0.36074074829618136,2011,3,10
2011-03-11,0.4025000064944228,2011,3,11
2011-03-12,0.30666667446494106,2011,3,12
2011-03-13,0.2783333416096866,2011,3,13
2011-03-14,0.3150000074567894,2011,3,14
2011-03-15,0.27833334129924575,2011,3,15
2011-03-16,0.3004166727575163,2011,3,16
2011-03-17,0.37166667412966486,2011,3,17
2011-03-18,0.41916667375092703,2011,3,18
2011-03-19,0.357916673955818,2011,3,19
2011-03-20,0.38236111767107134,2011,3,20
2011-03-21,0.2902314874826482,2011,3,21
2011-03-22,0.28791667375092705,2011,3,22
2011-03-23,0.35541667391856513,2011,3,23
2011-03-24,0.38416667409862076,2011,3,24
2011-03-25,0.3934722300204965,2011,3,25
2011-03-26,0.3474537117820647,2011,3,26
2011-03-27,0.2516666737385094,2011,3,27
2011-03-28,0.2908333411440253,2011,3,28
2011-03-29,0.2987500069352488,2011,3,29
2011-03-30,0.2872222292409451,2011,3,30
2011-03-31,0.4336111199179733,2011,3,31
2011-04-01,0.48958333876604837,2011,4,1
2011-04-02,0.37125000733261304,2011,4,2
2011-04-03,0.39750000663722557,2011,4,3
2011-04-04,0.32166667363295953,2011,4,4
2011-04-05,0.3519907482761752,2011,4,5
2011-04-06,0.30833334050451716,2011,4,6
2011-04-07,0.40916667294998965,2011,4,7
2011-04-08,0.4929166729251544,2011,4,8
2011-04-09,0.43041667286306623,2011,4,9
2011-04-10,0.28833334061006705,2011,4,10
2011-04-11,0.24958333919445674,2011,4,11
2011-04-12,0.26833333931863307,2011,4,12
2011-04-13,0.34708333999539415,2011,4,13
2011-04-14,0.3862500062212348,2011,4,14
2011-04-15,0.2771296363116966,2011,4,15
2011-04-16,0.2445833400823176,2011,4,16
2011-04-17,0.24416667334735395,2011,4,17
2011-04-18,0.2683333398463825,2011,4,18
2011-04-19,0.25083334020649395,2011,4,19
2011-04-20,0.23708333934967718,2011,4,20
2011-04-21,0.24833333985880016,2011,4,21
2011-04-22,0.21000000449518363,2011,4,22
2011-04-23,0.25208333982154724,2011,4,23
2011-04-24,0.2291666720372935,2011,4,24
2011-04-25,0.255833339408316,2011,4,25
2011-04-26,0.2682870434183213,2011,4,26
2011-04-27,0.3095833407404522,2011,4,27
2011-04-28,0.34791667372747154,2011,4,28
2011-04-29,0.28083334024995565,2011,4,29
2011-04-30,0.2433333394738535,2011,4,30
2011-05-01,0.23375000512848298,2011,5,1
2011-05-02,0.24875000584870577,2011,5,2
2011-05-03,0.3108333413178722,2011,5,3
2011-05-04,0.3024537104871814,2011,5,4
2011-05-05,0.330324081769558,2011,5,5
2011-05-06,0.24750000573349773,2011,5,6
2011-05-07,0.2101851900073665,2011,5,7
2011-05-08,0.23486111691497544,2011,5,8
2011-05-09,0.31083334020028514,2011,5,9
2011-05-10,0.25291667250157507,2011,5,10
2011-05-11,0.23726852411335264,2011,5,11
2011-05-12,0.2758333400202294,2011,5,12
2011-05-13,0.24282407967235756,2011,5,13
2011-05-14,0.22791667223597567,2011,5,14
2011-05-15,0.1937500037252903,2011,5,15
2011-05-16,0.22041667111011012,2011,5,16
2011-05-17,0.22842593123377475,2011,5,17
2011-05-18,0.2199537083817025,2011,5,18
2011-05-19,0.19453704130870322,2011,5,19
2011-05-20,0.2433333385218349,2011,5,20
2011-05-21,0.2104166712301473,2011,5,21
2011-05-22,0.21333333772296706,2011,5,22
2011-05-23,0.24458333871637783,2011,5,23
2011-05-24,0.2557291715586972,2011,5,24
2011-05-25,0.29310185747152123,2011,5,25
2011-05-26,0.27958333951731523,2011,5,26
2011-05-27,0.25541667236636084,2011,5,27
2011-05-28,0.25055556144496355,2011,5,28
2011-05-29,0.20842593096334625,2011,5,29
2011-05-30,0.23875000582387051,2011,5,30
2011-05-31,0.22893519020052974,2011,5,31
2011-06-01,0.24305556039067192,2011,6,1
2011-06-02,0.25416667194416126,2011,6,2
2011-06-03,0.2733333384928604,2011,6,3
2011-06-04,0.27120370971107927,2011,6,4
2011-06-05,0.2619907464211186,2011,6,5
2011-06-06,0.28583333985880016,2011,6,6
2011-06-07,0.2800000064385434,2011,6,7
2011-06-08,0.2770833399767677,2011,6,8
2011-06-09,0.29541667345911266,2011,6,9
2011-06-10,0.2779166724532843,2011,6,10
2011-06-11,0.25416667200624943,2011,6,11
2011-06-12,0.268750004687657,2011,6,12
2011-06-13,0.2654629686088474,2011,6,13
2011-06-14,0.28810185866982296,2011,6,14
2011-06-15,0.31851852488600546,2011,6,15
2011-06-16,0.2916666733549425,2011,6,16
2011-06-17,0.2641666726519664,2011,6,17
2011-06-18,0.2120833381700019,2011,6,18
2011-06-19,0.24708333859841028,2011,6,19
2011-06-20,0.3120833395359417,2011,6,20
2011-06-21,0.28013889511564266,2011,6,21
2011-06-22,0.2633333392441273,2011,6,22
2011-06-23,0.24041667198762298,2011,6,23
2011-06-24,0.25458333793406684,2011,6,24
2011-06-25,0.30458333799615506,2011,6,25
2011-06-26,0.2670833387412131,2011,6,26
2011-06-27,0.2833333391385774,2011,6,27
2011-06-28,0.30375000632678467,2011,6,28
2011-06-29,0.255833338201046,2011,6,29
2011-06-30,0.26578704233591754,2011,6,30
2011-07-01,0.2658333390433755,2011,7,1
2011-07-02,0.27125000475595396,2011,7,2
2011-07-03,0.26000000443309546,2011,7,3
2011-07-04,0.2712500055320561,2011,7,4
2011-07-05,0.2951388944319829,2011,7,5
2011-07-06,0.2566203760328116,2011,7,6
2011-07-07,0.2543981546225647,2011,7,7
2011-07-08,0.22481481995502559,2011,7,8
2011-07-09,0.20069444923903101,2011,7,9
2011-07-10,0.20324074563190894,2011,7,10
2011-07-11,0.299537043535599,2011,7,11
2011-07-12,0.24935185734389556,2011,7,12
2011-07-13,0.21333333794027567,2011,7,13
2011-07-14,0.23791667204350234,2011,7,14
2011-07-15,0.2488425982012241,2011,7,15
2011-07-16,0.27375000501051544,2011,7,16
2011-07-17,0.18083333714554706,2011,7,17
2011-07-18,0.21666667157163222,2011,7,18
2011-07-19,0.19291667103146515,2011,7,19
2011-07-20,0.22333333839972813,2011,7,20
2011-07-21,0.25157407909217805,2011,7,21
2011-07-22,0.20671296754369028,2011,7,22
2011-07-23,0.19333333804582556,2011,7,23
2011-07-24,0.16625000340864063,2011,7,24
2011-07-25,0.19375000440826018,2011,7,25
2011-07-26,0.28875000585491456,2011,7,26
2011-07-27,0.23291667200004063,2011,7,27
2011-07-28,0.24305556117798444,2011,7,28
2011-07-29,0.2775000068048636,2011,7,29
2011-07-30,0.23833333970978857,2011,7,30
2011-07-31,0.20916667198762298,2011,7,31
2011-08-01,0.2608333402313292,2011,8,1
2011-08-02,0.17958333703378837,2011,8,2
2011-08-03,0.2387500051409006,2011,8,3
2011-08-04,0.2612500057866176,2011,8,4
2011-08-05,0.22427083803340794,2011,8,5
2011-08-06,0.18208333716417355,2011,8,6
2011-08-07,0.16291666943579913,2011,8,7
2011-08-08,0.19870370844103122,2011,8,8
2011-08-09,0.21125000457589824,2011,8,9
2011-08-10,0.2258333376608789,2011,8,10
2011-08-11,0.24833333871016902,2011,8,11
2011-08-12,0.29125000567485887,2011,8,12
2011-08-13,0.18476852227209342,2011,8,13
2011-08-14,0.2254166721055905,2011,8,14
2011-08-15,0.2150000048490862,2011,8,15
2011-08-16,0.2954166728071868,2011,8,16
2011-08-17,0.2912500057369471,2011,8,17
2011-08-18,0.2775925987883023,2011,8,18
2011-08-19,0.243333338573575,2011,8,19
2011-08-20,0.23333333861082792,2011,8,20
2011-08-21,0.20916667167718214,2011,8,21
2011-08-22,0.19462963366122157,2011,8,22
2011-08-23,0.22958333833763997,2011,8,23
2011-08-24,0.217916671593708,2011,8,24
2011-08-25,0.2570833389647305,2011,8,25
2011-08-26,0.19333333758706295,2011,8,26
2011-08-27,0.2116666716213028,2011,8,27
2011-08-28,0.21458333774159352,2011,8,28
2011-08-29,0.31125000591079394,2011,8,29
2011-08-30,0.2795833393620948,2011,8,30
2011-08-31,0.20416667126119137,2011,8,31
2011-09-01,0.21750000460694233,2011,9,1
2011-09-02,0.19416667089487116,2011,9,2
2011-09-03,0.22291667191311718,2011,9,3
2011-09-04,0.19875000454485417,2011,9,4
2011-09-05,0.2667129689034213,2011,9,5
2011-09-06,0.2887963022519317,2011,9,6
2011-09-07,0.42273148702181595,2011,9,7
2011-09-08,0.38250000569969417,2011,9,8
2011-09-09,0.3837500051905711,2011,9,9
2011-09-10,0.3412500057817885,2011,9,10
2011-09-11,0.20092593054114669,2011,9,11
2011-09-12,0.36555556245838056,2011,9,12
2011-09-13,0.4353240797192686,2011,9,13
2011-09-14,0.31203704257323234,2011,9,14
2011-09-15,0.27824074605962745,2011,9,15
2011-09-16,0.3088888948369357,2011,9,16
2011-09-17,0.26833333978429436,2011,9,17
2011-09-18,0.2058333377664288,2011,9,18
2011-09-19,0.2420833376857142,2011,9,19
2011-09-20,0.37143518851587065,2011,9,20
2011-09-21,0.4114814869266141,2011,9,21
2011-09-22,0.4780092653507988,2011,9,22
2011-09-23,0.41166667382543287,2011,9,23
2011-09-24,0.24458333955456812,2011,9,24
2011-09-25,0.3566666726954281,2011,9,25
2011-09-26,0.4691666714536647,2011,9,26
2011-09-27,0.4991666737012565,2011,9,27
2011-09-28,0.5258333389647305,2011,9,28
2011-09-29,0.4416666716958086,2011,9,29
2011-09-30,0.36333333995814127,2011,9,30
2011-10-01,0.2812500062088172,2011,10,1
2011-10-02,0.3125000043772161,2011,10,2
2011-10-03,0.48750000602255267,2011,10,3
2011-10-04,0.5108333392689626,2011,10,4
2011-10-05,0.47916667216146985,2011,10,5
2011-10-06,0.5104166732480129,2011,10,6
2011-10-07,0.31875000515331825,2011,10,7
2011-10-08,0.2187500048428774,2011,10,8
2011-10-09,0.2600000040605664,2011,10,9
2011-10-10,0.501759266063433,2011,10,10
2011-10-11,0.5887037086852447,2011,10,11
2011-10-12,0.5504166692495346,2011,10,12
2011-10-13,0.6395833384245634,2011,10,13
2011-10-14,0.5275000065254668,2011,10,14
2011-10-15,0.3766666711928944,2011,10,15
2011-10-16,0.47458333807686964,2011,10,16
2011-10-17,0.5000000058983763,2011,10,17
2011-10-18,0.5495833372076352,2011,10,18
2011-10-19,0.5995833391323685,2011,10,19
2011-10-20,0.2600000054265062,2011,10,20
2011-10-21,0.4562500057121118,2011,10,21
2011-10-22,0.4483333379340668,2011,10,22
2011-10-23,0.2883333391199509,2011,10,23
2011-10-24,0.2736574131133104,2011,10,24
2011-10-25,0.2691666728196045,2011,10,25
2011-10-26,0.31708334010715283,2011,10,26
2011-10-27,0.2916666727823516,2011,10,27
2011-10-28,0.3537500065751374,2011,10,28
2011-10-29,0.35500000479320687,2011,10,29
2011-10-30,0.38708333851148685,2011,10,30
2011-10-31,0.47666667234152554,2011,10,31
2011-11-01,0.3766666726830105,2011,11,1
2011-11-02,0.3187500063329935,2011,11,2
2011-11-03,0.296250005501012,2011,11,3
2011-11-04,0.342083339455227,2011,11,4
2011-11-05,0.3179166734839479,2011,11,5
2011-11-06,0.3208333401319881,2011,11,6
2011-11-07,0.5795833391447862,2011,11,7
2011-11-08,0.508333339355886,2011,11,8
2011-11-09,0.45333334151655436,2011,11,9
2011-11-10,0.5337500051905711,2011,11,10
2011-11-11,0.5991666712177296,2011,11,11
2011-11-12,0.3666666728754839,2011,11,12
2011-11-13,0.2595833394986888,2011,11,13
2011-11-14,0.30791667296240727,2011,11,14
2011-11-15,0.37958334060385823,2011,11,15
2011-11-16,0.4429166715592146,2011,11,16
2011-11-17,0.4883796356756378,2011,11,17
2011-11-18,0.36541667285685736,2011,11,18
2011-11-19,0.29541667293136314,2011,11,19
2011-11-20,0.35583334024995567,2011,11,20
2011-11-21,0.4133333387474219,2011,11,21
2011-11-22,0.4116666723974049,2011,11,22
2011-11-23,0.3679166729251544,2011,11,23
2011-11-24,0.5262500064447523,2011,11,24
2011-11-25,0.6433333362763126,2011,11,25
2011-11-26,0.5650000059045851,2011,11,26
2011-11-27,0.6212500041971604,2011,11,27
2011-11-28,0.7204166712860266,2011,11,28
2011-11-29,0.825416669042574,2011,11,29
2011-11-30,0.831666668318212,2011,11,30
2011-12-01,0.670416672155261,2011,12,1
2011-12-02,0.3704166729003191,2011,12,2
2011-12-03,0.5983333379030228,2011,12,3
2011-12-04,0.6133333366985122,2011,12,4
2011-12-05,0.6425000042965014,2011,12,5
2011-12-06,0.3887500061343114,2011,12,6
2011-12-07,0.6733333378098906,2011,12,7
2011-12-08,0.7775000038867196,2011,12,8
2011-12-09,0.7304166711866856,2011,12,9
2011-12-10,0.5475000071028868,2011,12,10
2011-12-11,0.3945833408584198,2011,12,11
2011-12-12,0.35666667313004535,2011,12,12
2011-12-13,0.29652778457298323,2011,12,13
2011-12-14,0.287083339287589,2011,12,14
2011-12-15,0.3229166729686161,2011,12,15
2011-12-16,0.2620833400636911,2011,12,16
2011-12-17,0.29958334028099975,2011,12,17
2011-12-18,0.3358333404796819,2011,12,18
2011-12-19,0.5766666729624073,2011,12,19
2011-12-20,0.7939814861173983,2011,12,20
2011-12-21,1.1832407396769635,2011,12,21
2011-12-22,1.037500001862645,2011,12,22
2011-12-23,1.0304166701932749,2011,12,23
2011-12-24,0.39458333927517136,2011,12,24
2011-12-25,0.6179166744773587,2011,12,25
2011-12-26,0.6950000038370491,2011,12,26
2011-12-27,0.7387500057617823,2011,12,27
2011-12-28,0.67375000230968,2011,12,28
2011-12-29,0.46500000605980557,2011,12,29
2011-12-30,0.6608333393931388,2011,12,30
2011-12-31,0.8137500048925479,2011,12,31
2012-01-01,0.6429166714971265,2012,1,1
2012-01-02,0.2842129692987159,2012,1,2
2012-01-03,0.6029166717082263,2012,1,3
2012-01-04,0.8420833353263637,2012,1,4
2012-01-05,1.072500005736947,2012,1,5
2012-01-06,0.7220833365495006,2012,1,6
2012-01-07,0.6245833380147815,2012,1,7
2012-01-08,0.6670833392689626,2012,1,8
2012-01-09,0.7975000060473879,2012,1,9
2012-01-10,0.6520833382382989,2012,1,10
2012-01-11,0.6475000044641396,2012,1,11
2012-01-12,0.6300000064695875,2012,1,12
2012-01-13,0.7333333345750969,2012,1,13
2012-01-14,0.8266666698579987,2012,1,14
2012-01-15,0.6845833381017049,2012,1,15
2012-01-16,0.37416667422900596,2012,1,16
2012-01-17,0.3725000059232116,2012,1,17
2012-01-18,0.6350000046504041,2012,1,18
2012-01-19,0.7913888936724375,2012,1,19
2012-01-20,0.7004166720435023,2012,1,20
2012-01-21,0.510000004960845,2012,1,21
2012-01-22,0.6304166698207457,2012,1,22
2012-01-23,0.5191666722642603,2012,1,23
2012-01-24,0.5737500054761767,2012,1,24
2012-01-25,0.6844444498074828,2012,1,25
2012-01-26,0.7861574113506963,2012,1,26
2012-01-27,0.42041667383164166,2012,1,27
2012-01-28,0.28708334000160296,2012,1,28
2012-01-29,0.3325000062584877,2012,1,29
2012-01-30,0.5663888950521747,2012,1,30
2012-01-31,0.6098148219701317,2012,1,31
2012-02-01,0.5942129677230561,2012,2,1
2012-02-02,0.3550000083943208,2012,2,2
2012-02-03,0.2879166735957066,2012,2,3
2012-02-04,0.250833338778466,2012,2,4
2012-02-05,0.2988888952329203,2012,2,5
2012-02-06,0.3866666730803748,2012,2,6
2012-02-07,0.31523148798970163,2012,2,7
2012-02-08,0.34291667394960923,2012,2,8
2012-02-09,0.5114814877992979,2012,2,9
2012-02-10,0.576666672900319,2012,2,10
2012-02-11,0.39958334111919,2012,2,11
2012-02-12,0.3441666741545002,2012,2,12
2012-02-13,0.34203704319963296,2012,2,13
2012-02-14,0.4011111179504681,2012,2,14
2012-02-15,0.3650000070532163,2012,2,15
2012-02-16,0.42375000656271977,2012,2,16
2012-02-17,0.41750000507260365,2012,2,17
2012-02-18,0.48958334047347307,2012,2,18
2012-02-19,0.42958333957940337,2012,2,19
2012-02-20,0.39796296862402447,2012,2,20
2012-02-21,0.6356481527564702,2012,2,21
2012-02-22,0.6148611179035571,2012,2,22
